,name,obsid,ra,dec,uvw2_mag,uvw2_mag_err,uvm2_mag,uvm2_mag_err,uvw1_mag,uvw1_mag_err,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Imag,e_Imag,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,uvw2_resid_frac,uvw2_saturated,uvw2_sss,uvw2_edge,uvm2_resid_frac,uvm2_saturated,uvm2_sss,uvm2_edge,uvw1_resid_frac,uvw1_saturated,uvw1_sss,uvw1_edge,mcps_flag,uvw2_key,uvw2_pix_x,uvw2_pix_y,uvm2_key,uvm2_pix_x,uvm2_pix_y,uvw1_key,uvw1_pix_x,uvw1_pix_y,Separation_in_as
269111,lmc-obs45516-4278,45516,81.994935,-70.00699,17.725343704223633,0.1926946938037873,17.244564056396484,0.1717678308486938,17.409069061279293,0.170022964477539,17.507,0.073,17.914,0.0579999999999999,17.925,0.076,17.882,0.064,,,,,,,0.0767225346808439,0.0,1.0,1.0,0.095151947098706,0.0,1.0,1.0,0.0262229948619131,0.0,1.0,1.0,10.0,32642.0,517.2503923355,123.09822231648596,32659.0,509.82170546787313,115.37615358286412,32689.0,510.10574863934266,114.89367129159756,38.405083229496164
269115,lmc-obs45516-4282,45516,81.995745,-70.00441,18.180837631225582,0.2785505950450897,18.0383415222168,0.3104415237903595,18.16101455688477,0.3101087212562561,18.104,0.052,18.13,0.066,18.174,0.093,18.868,0.136,,,,,,,0.0794115269758699,0.0,1.0,1.0,0.2192004027938479,0.0,1.0,1.0,0.0530843845747851,0.0,1.0,1.0,20.0,32684.0,516.2598486257289,132.35443343628714,32701.0,508.8292479071816,124.62094054755684,32731.0,509.1099153613044,124.1356862759688,29.346728241639703
269117,lmc-obs45516-4284,45516,81.996135,-69.99186,17.007793426513672,0.12800133228302,16.679275512695312,0.1261436939239502,15.62065887451172,0.0658744052052497,14.388,0.105,14.583,0.042,14.174,0.046,13.405,0.0559999999999999,,,,,,,0.1159167167204411,0.0,1.0,1.0,0.163335157402589,0.0,1.0,1.0,0.0467771115598752,0.0,1.0,1.0,10.0,32702.0,515.7887140347626,177.38685465688485,32719.0,508.349993496433,169.59734435334985,32749.0,508.6138282971203,169.09599576991582,20.959898514967826
269138,lmc-obs45516-4305,45516,81.99956999999998,-70.00031,17.48817253112793,0.1713000684976577,17.283536911010742,0.1818573474884032,17.337993621826172,0.1672441959381103,17.702,0.052,18.234,0.063,18.27,0.072,18.22,0.068,,,,,,,0.1027039119784602,0.0,1.0,1.0,0.1025729971354983,0.0,1.0,1.0,0.0331258612508159,0.0,1.0,1.0,10.0,32885.0,511.5746107099566,147.0559054478098,32903.0,504.1402945320276,139.3070397289319,32934.0,504.4165715066694,138.81891165618055,13.96124179340123
269143,lmc-obs45516-4310,45516,82.00033499999998,-69.99717,17.917810440063477,0.2442241907119751,18.11590385437012,0.3440456688404083,18.099523544311523,0.3111343383789062,17.801,0.07,17.927,0.087,17.545,0.1119999999999999,16.902,0.051,,,,,,,0.2523256608137829,0.0,1.0,1.0,0.2425786682685713,0.0,1.0,1.0,0.1666494089513434,0.0,1.0,1.0,10.0,32923.0,510.637957678968,158.32116954123632,32941.0,503.20144899843865,150.5587925674129,32972.0,503.4737366404715,150.06702903529404,5.6095224178575265
269158,lmc-obs45516-4325,45516,82.001685,-70.00362,15.889103889465332,0.0691266059875488,15.882091522216797,0.0809280276298523,16.135435104370114,0.0790150910615921,16.291,0.044,16.726,0.0559999999999999,16.759,0.076,16.67,0.061,,,,,,,0.0586437006246703,0.0,1.0,1.0,0.0995722391618818,0.0,1.0,1.0,0.0674898580367175,0.0,1.0,1.0,10.0,33003.0,508.9815332928654,135.17144978677055,33021.0,501.5487149963499,127.43995046296328,33052.0,501.8302632333432,126.95747436667908,24.60177462750546
269190,lmc-obs45516-4357,45516,82.007655,-69.99021,16.615354537963867,0.1010594442486763,16.473583221435547,0.1118841022253036,16.682743072509766,0.1126280203461647,16.793,0.044,17.202,0.045,17.15,0.071,17.266,0.045,,,,,,,0.1256862697775261,0.0,1.0,1.0,0.133860140724646,0.0,1.0,1.0,0.0782469656351066,0.0,1.0,1.0,10.0,33333.0,501.6633812306652,183.2730862833253,33350.0,494.22064230773736,175.4868985999923,33382.0,494.4863257647396,174.99033262115745,24.231594577389
269196,lmc-obs45516-4363,45516,82.008615,-69.99903,18.0905704498291,0.2769795358181,18.03049087524414,0.3189403414726257,,,,,,,,,,,,,,,,,0.0743770662093925,0.0,1.0,1.0,0.1744707265204528,0.0,1.0,1.0,,,,,,33387.0,500.4887831484955,151.62104703459102,33404.0,493.0511472020928,143.87492803251288,,,,9.081705513010537
269222,lmc-obs45516-4389,45516,82.01406,-70.0022,18.3116512298584,0.3160470128059387,17.969770431518555,0.2935683131217956,,,,,,,,,,,,,,,,,0.1008669840389762,0.0,1.0,1.0,0.194492241510586,0.0,1.0,1.0,,,,,,33664.0,493.816466167693,140.22734066843392,33681.0,486.3792334670108,132.50126109036836,,,,22.31682979764557
269237,lmc-obs45516-4404,45516,82.01566500000001,-69.99038,14.115341186523438,0.0475184768438339,14.062592506408691,0.0498983636498451,14.266873359680176,0.0483373627066612,14.935,0.035,15.532,0.037,15.546,0.052,15.18,0.06,,,,,,,0.0204018566942073,0.0,1.0,1.0,0.0503543845186955,0.0,1.0,1.0,0.0630891679994509,0.0,1.0,1.0,10.0,33770.0,491.841450811347,182.63753592732053,33787.0,484.3967396733904,174.85949226299027,33819.0,484.6653891551392,174.36805397513336,26.921850450620997
269249,lmc-obs45516-4416,45516,82.01751,-69.98886,16.282903671264652,0.0850543156266212,15.925893783569336,0.0841344967484474,16.211650848388672,0.0852938443422317,16.37,0.062,16.535999999999998,0.067,17.174,0.2,16.663,0.072,,,,,,,0.1322229579231578,0.0,1.0,1.0,0.0953711034824112,0.0,1.0,1.0,0.04327787996882,0.0,1.0,1.0,20.0,33864.0,489.5776493158824,188.08554470488124,33880.0,482.1315774353096,180.30265209000285,33912.0,482.398937023152,179.81024080721622,32.80847055663444
269253,lmc-obs45516-4420,45516,82.01765999999999,-69.988,16.452829360961914,0.0929805114865303,16.57438850402832,0.1180313006043434,16.762922286987305,0.1176935508847236,16.817,0.0969999999999999,17.158,0.136,17.21,0.126,17.116,0.078,,,,,,,0.1155809913963597,0.0,1.0,1.0,0.270645603531017,0.0,1.0,1.0,0.1185313592765729,0.0,1.0,1.0,10.0,33876.0,489.3928680405381,191.1708897506358,33892.0,481.94625988634016,183.38444625172664,33924.0,482.212592588443,182.8909311601701,35.64211336515284
269255,lmc-obs45516-4422,45516,82.01820000000002,-69.99051999999999,17.506906509399414,0.1829800754785537,17.061437606811527,0.1592271775007248,17.285303115844727,0.16891910135746,18.105,0.111,18.012,0.057,17.695,0.113,17.855,0.081,,,,,,,0.2943281874244231,0.0,1.0,1.0,0.4822291628060187,0.0,1.0,1.0,0.5407984849631168,0.0,1.0,1.0,10.0,33916.0,488.7331117455692,182.12677077193072,33932.0,481.28782556506593,174.3517173061914,33964.0,481.5575191709988,173.86203082415,28.191482645128858
269257,lmc-obs45516-4424,45516,82.01862000000001,-70.00095999999999,16.896215438842773,0.114570289850235,16.896930694580078,0.1384001076221466,16.896234512329098,0.1205842345952987,16.932000000000002,0.0559999999999999,16.944000000000006,0.069,17.117,0.105,16.984,0.068,,,,,,,0.2316137608361297,0.0,1.0,1.0,0.2184379921133978,0.0,1.0,1.0,0.1672248449977042,0.0,1.0,1.0,10.0,33934.0,488.2272286091886,144.6617089816903,33950.0,480.7879630817017,136.93432501113952,33982.0,481.0714938082791,136.45919002590372,22.498164248970514
269273,lmc-obs45516-4440,45516,82.02050999999997,-70.00278,17.076435089111328,0.1261934638023376,17.249059677124027,0.1709425300359726,16.944576263427734,0.1237038448452949,17.315,0.0819999999999999,17.719,0.0819999999999999,17.49,0.147,17.707,0.103,,,,,,,0.2410473503368304,0.0,1.0,1.0,0.2321459325574454,0.0,1.0,1.0,0.0843950578346847,0.0,1.0,1.0,10.0,34046.0,485.9124381318125,138.12364562787633,34062.0,478.4737178880952,130.40675912251987,34094.0,478.7603484079664,129.93530600353435,28.75063871570365
269277,lmc-obs45516-4444,45516,82.021395,-70.00057,17.254999160766598,0.1439663171768188,16.926507949829098,0.1408298462629318,17.37717056274414,0.1680687665939331,17.325,0.047,17.435,0.072,17.512,0.085,17.544,0.132,,,,,,,0.3146983000167507,0.0,1.0,1.0,0.2378657362603895,0.0,1.0,1.0,0.2703897038536065,0.0,1.0,1.0,10.0,34082.0,484.8258635687535,146.05159266727836,34097.0,477.3855881984217,138.32514708750884,34129.0,477.6695117111946,137.85126938100905,24.38705037843525
269283,lmc-obs45516-4450,45516,82.02174000000002,-69.99061999999999,18.303850173950195,0.3435676395893097,17.84793472290039,0.2807132303714752,,,,,,,,,,,,,,,,,0.4244145785196271,0.0,1.0,1.0,0.5609314173333285,0.0,1.0,1.0,,,,,,34107.0,484.39241815182686,181.75593922254785,34123.0,476.9462719267392,173.98467714297058,,,,30.680613910750356
269286,lmc-obs45516-4453,45516,82.02214500000002,-70.00225999999999,17.686731338500977,0.1924057453870773,17.172685623168945,0.162762314081192,17.464338302612305,0.1778602749109268,17.455,0.078,16.725,0.057,15.464,0.089,14.386,0.04,,,,,,,0.5401326800842614,0.0,1.0,1.0,0.3408981255110716,0.0,1.0,1.0,0.2627698945331026,0.0,1.0,1.0,10.0,34131.0,483.9082917558221,139.98400254914705,34147.0,476.46879910399775,132.2662939125539,34179.0,476.7552591411506,131.79519787154769,28.850789516858008
269287,lmc-obs45516-4454,45516,82.022295,-69.98836999999999,17.035472869873047,0.1323953568935394,16.746248245239258,0.1305707544088363,16.717697143554688,0.1139680594205856,16.755,0.047,17.172,0.053,17.026,0.064,16.965,0.0819999999999999,,,,,,,0.100873279223375,0.0,1.0,1.0,0.2477137343298525,0.0,1.0,1.0,0.1372736529335586,0.0,1.0,1.0,10.0,34137.0,483.7091059434,189.8276515829194,34153.0,476.2615318458292,182.04713480475652,34185.0,476.52991670661817,181.55696693301832,37.42248796975459
269288,lmc-obs45516-4455,45516,82.02231,-70.00299,18.08061408996582,0.2582591772079468,17.93704605102539,0.2791348099708557,,,,,,,,,,,,,,,,,0.2289503873779788,0.0,1.0,1.0,0.2691109777876336,0.0,1.0,1.0,,,,,,34141.0,483.7067783816255,137.36361382913393,34157.0,476.2676687876533,129.64955011544092,,,,30.821458031573282
269290,lmc-obs45516-4457,45516,82.022385,-69.98898,18.11063766479492,0.2951535582542419,18.116418838500977,0.3495076894760132,18.15913963317871,0.33818319439888,19.219,0.105,19.391,0.128,19.519,0.179,0.0,0.0,,,,,,,0.1513447540277814,0.0,1.0,1.0,0.462297035469065,0.0,1.0,1.0,0.2642116537452358,0.0,1.0,1.0,0.0,34147.0,483.5994973369589,187.63851312558705,34163.0,476.1522476115374,179.86071806026882,34195.0,476.4214266741722,179.37146035351623,35.71616656510411
269307,lmc-obs45516-4474,45516,82.02447,-70.00269,17.11806869506836,0.1291009038686752,17.208351135253903,0.1654270887374878,17.282747268676758,0.1553984135389328,17.191,0.07,17.405,0.075,17.282,0.102,17.956,0.096,,,,,,,0.0755233615896801,0.0,1.0,1.0,0.1329802756338875,0.0,1.0,1.0,0.0837463560171571,0.0,1.0,1.0,20.0,34259.0,481.05944602485727,138.43248119782595,34275.0,473.6195444412915,130.71918061799244,34307.0,473.9073546407958,130.25018099591077,32.01978713238194
269310,lmc-obs45516-4477,45516,82.02496500000001,-70.00358,17.607776641845703,0.1794404983520507,17.391666412353516,0.18565334379673,17.78359031677246,0.2253023982048035,17.942,0.065,18.146,0.054,18.259,0.124,18.431,0.095,,,,,,,0.2454675928472712,0.0,1.0,1.0,0.3210763767937111,0.0,1.0,1.0,0.3248945807835868,0.0,1.0,1.0,10.0,34290.0,480.453811816842,135.23664122272442,34306.0,473.0142890301685,127.52811172085345,34338.0,473.3034767749748,127.0606467512454,34.63601069321542
269311,lmc-obs45516-4478,45516,82.02510000000002,-69.98933000000001,17.605939865112305,0.1986121088266372,17.575817108154293,0.2291146963834762,17.844310760498047,0.2602453827857971,17.746,0.072,18.034,0.134,18.185,0.1889999999999999,18.859,0.295,,,,,,,0.2310619227773756,0.0,1.0,1.0,0.4440860705938225,0.0,1.0,1.0,0.3840715345858934,0.0,1.0,1.0,0.0,34297.0,480.2705414760328,186.3732069116525,34312.0,472.82279470113815,178.5995122000905,34344.0,473.0933387597773,178.11241686239754,36.90045931947681
269321,lmc-obs45516-4488,45516,82.026585,-69.99831999999999,15.97775173187256,0.0719491392374038,16.03852653503418,0.0869391933083534,16.148462295532227,0.0800512209534645,16.546,0.0409999999999999,17.026,0.038,16.952,0.079,17.133,0.054,,,,,,,0.0333345076210692,0.0,1.0,1.0,0.0630191671534084,0.0,1.0,1.0,0.0093299209191742,0.0,1.0,1.0,10.0,34379.0,478.4620482413001,154.10753048717226,34394.0,471.0190232177689,146.37577083167838,34426.0,471.3016603918142,145.9021433867242,27.323468903361636
269331,lmc-obs45516-4498,45516,82.02893999999998,-69.99495999999999,,,18.13957405090332,0.3409234583377838,,,,,,,,,,,,,,,,,,,,,0.222261526768291,0.0,1.0,1.0,,,,,,,,,34505.0,468.1248427138865,158.41178662714236,,,,30.507561594653325
269337,lmc-obs45516-4504,45516,82.03014,-69.993,16.881481170654293,0.1163608506321907,16.920637130737305,0.1421839594841003,16.87904930114746,0.1248692944645881,16.891,0.042,17.344,0.045,17.166,0.157,0.0,0.0,,,,,,,0.0756359988780634,0.0,1.0,1.0,0.1522350572270576,0.0,1.0,1.0,0.0685641582071741,0.0,1.0,1.0,0.0,34550.0,474.09611302992937,173.18577180027748,34564.0,466.6491154432839,165.43321445888358,34596.0,466.9260126590635,164.95442503132034,34.1709966711146
269339,lmc-obs45516-4506,45516,82.03038000000001,-69.9986,18.28970527648925,0.3038178384304046,18.066904067993164,0.3151367902755737,18.17293357849121,0.3183169364929199,18.497,0.172,18.899,0.4,18.314,0.165,18.797,0.1009999999999999,,,,,,,0.347278110287946,0.0,1.0,1.0,0.5448872127379659,0.0,1.0,1.0,0.2822663176219434,0.0,1.0,1.0,0.0,34561.0,473.8107311053442,153.08876333410532,34575.0,466.3668190925578,145.3621351260954,34607.0,466.6510842242437,144.8913353657663,32.103123576027805
269342,lmc-obs45516-4509,45516,82.03095,-69.99689000000001,17.819673538208008,0.2119384258985519,18.165010452270508,0.3427521884441376,,,,,,,,,,,,,,,,,0.4546714522355197,0.0,1.0,1.0,0.9031971459862248,0.0,1.0,1.0,,,,,,34591.0,473.10935812542687,159.22327098283532,34605.0,465.66432462505975,151.48926533564463,,,,32.19651639034116
269343,lmc-obs45516-4510,45516,82.031565,-69.99348,17.90728759765625,0.237125352025032,17.60536766052246,0.2264320254325867,17.924884796142578,0.2715676426887512,18.446,0.08,18.882,0.09,18.89,0.133,0.0,0.0,,,,,,,0.0983013605231452,0.0,1.0,1.0,0.1670593786953115,0.0,1.0,1.0,0.1254318881633229,0.0,1.0,1.0,0.0,34625.0,472.3497679231973,171.45805208993642,34640.0,464.9026608636817,163.70906765691572,34672.0,465.1806506350272,163.23185322315882,35.143518455017905
271470,lmc-obs45516-6637,45516,82.005465,-70.00494,18.363920211791992,0.3193081021308899,,,,,,,,,,,,,,,,,,,0.2961406171773499,0.0,1.0,1.0,,,,,,,,,,33221.0,504.3493752263525,130.4225704148814,,,,,,,29.063362334755336
271471,lmc-obs45516-6638,45516,82.00551,-69.98964000000001,18.325733184814453,0.3463479876518249,,,17.60829734802246,0.2204097509384156,16.102999999999998,0.039,15.977,0.036,15.612,0.0579999999999999,15.104,0.046,,,,,,,0.0389322220500541,0.0,1.0,1.0,,,,,0.0440095311448882,0.0,1.0,1.0,10.0,33223.0,504.29350586128487,185.3248989299631,,,,33272.0,497.1151922961271,177.03567549194474,26.042480244375955
271485,lmc-obs45516-6652,45516,82.01646,-69.98958,17.748886108398438,0.2197874039411544,,,17.470129013061527,0.194914937019348,18.532,0.083,18.71,0.087,18.652,0.089,0.0,0.0,,,,,,,0.3354709946051426,0.0,1.0,1.0,,,,,0.411542149763118,0.0,1.0,1.0,0.0,33811.0,490.8659133896617,185.5055035162616,,,,33860.0,483.6884368957404,177.23268092112065,29.913503072680555
271489,lmc-obs45516-6656,45516,82.01874000000002,-69.99542,18.34392547607422,0.3498769104480743,,,,,,,,,,,,,,,,,,,0.0322246477633021,0.0,1.0,1.0,,,,,,,,,,33945.0,488.07556007460806,164.5419463749001,,,,,,,17.937300456108524
271495,lmc-obs45516-6662,45516,82.02309000000002,-69.99167,17.985401153564453,0.2636720836162567,,,18.10578346252441,0.3215111196041107,18.196,0.108,18.516,0.099,18.504,0.436,18.482,0.195,,,,,,,0.3249332025939464,0.0,1.0,1.0,,,,,0.3536851799487758,0.0,1.0,1.0,0.0,34186.0,482.7383317720239,177.9835197901316,,,,34234.0,475.5652555017261,169.73310704322927,29.284619930137755
271499,lmc-obs45516-6666,45516,82.02451500000002,-70.00188,18.09041976928711,0.2613296806812286,,,17.35059928894043,0.1636629402637481,16.387999999999998,0.102,16.115,0.04,15.337,0.052,14.661,0.04,,,,,,,0.4165787387844711,0.0,1.0,1.0,,,,,0.2385910841294831,0.0,1.0,1.0,10.0,34262.0,481.0034132153058,141.3392283655566,,,,34310.0,473.84975033019714,133.15203957452078,30.237177698927564
271503,lmc-obs45516-6670,45516,82.02681000000003,-70.00146,18.306293487548828,0.3092956244945526,,,,,,,,,,,,,,,,,,,0.4818903824805602,0.0,1.0,1.0,,,,,,,,,,34397.0,478.19028241466486,142.83815969173142,,,,,,,31.736326245652762
271506,lmc-obs45516-6673,45516,82.03059,-70.00343000000001,18.1370792388916,0.2661844491958618,,,18.323036193847656,0.3474617004394531,18.628,0.08,18.477,0.121,18.586,0.119,18.723,0.183,,,,,,,0.3366613343500864,0.0,1.0,1.0,,,,,0.3501418793831849,0.0,1.0,1.0,10.0,34571.0,473.56051400089416,135.75411533393148,,,,34617.0,466.4101142090877,127.58668120130972,39.56841408587988
271995,lmc-obs45516-7162,45516,81.97691999999999,-69.9957,,,,,18.172042846679688,0.3429332077503204,18.59,0.0559999999999999,18.598,0.065,18.449,0.1369999999999999,18.574,0.115,,,,,,,,,,,,,,,0.0959392433546486,0.0,1.0,1.0,10.0,,,,,,,31739.0,532.1730823474444,155.36134384469148,34.597497795691446
271997,lmc-obs45516-7164,45516,81.98604000000002,-69.99502,,,,,18.19265937805176,0.3484633862972259,18.042,0.08,17.162,0.138,17.035999999999998,0.218,16.294,0.093,,,,,,,,,,,,,,,0.240328751555271,0.0,1.0,1.0,0.0,,,,,,,32202.0,520.9933677180812,157.78787123270217,24.04987171180239
271999,lmc-obs45516-7166,45516,81.990645,-70.00365,,,,,18.062271118164062,0.2890065014362335,17.683,0.076,18.213,0.1159999999999999,16.916,0.29,17.284000000000002,0.093,,,,,,,,,,,,,,,0.0124052048722748,0.0,1.0,1.0,0.0,,,,,,,32455.0,515.3581118108514,126.86513759918358,29.99526266140957
272002,lmc-obs45516-7169,45516,81.99371999999998,-70.00196,,,,,17.901050567626953,0.2577539682388305,16.217,0.0409999999999999,15.753,0.09,15.207,0.05,14.251,0.051,,,,,,,,,,,,,,,0.0059716002363635,0.0,1.0,1.0,10.0,,,,,,,32622.0,511.5880708609095,132.9157200974186,22.84874680170171
272011,lmc-obs45516-7178,45516,82.01007,-70.00594,,,,,18.28118324279785,0.339553952217102,18.345,0.249,19.085,0.245,18.908,0.3670000000000001,19.174,0.311,,,,,,,,,,,,,,,0.0302134458135829,0.0,1.0,1.0,0.0,,,,,,,33512.0,491.5606628883653,118.6325906801066,33.28922029362177
272015,lmc-obs45516-7182,45516,82.02453000000001,-69.98883000000001,,,,,17.97821617126465,0.2904915511608124,16.651,0.059,16.222,0.0409999999999999,15.434,0.044,14.630999999999998,0.048,,,,,,,,,,,,,,,0.15520397841423,0.0,1.0,1.0,10.0,,,,,,,34313.0,473.79068443962944,179.90477821303594,37.78902939672253
302759,lmc-obs45526-371,45526,81.97353000000003,-69.99458,18.78762435913086,0.2805541455745697,18.44393920898437,0.2478652745485305,,,,,,,,,,,,,,,,,0.8772221961123513,0.0,1.0,1.0,1.0948425350895732,0.0,1.0,1.0,,,,,,12633.0,977.8527401773642,1101.4832484113424,12390.0,976.5597156438672,1095.0591186851432,,,,39.38833934868315
302762,lmc-obs45526-374,45526,81.97425,-69.99535,16.577400207519528,0.0665610432624816,16.601932525634766,0.0768376514315605,16.360309600830078,0.0657598972320556,16.552,0.043,16.916,0.045,17.028,0.059,17.012999999999998,0.073,,,,,,,0.2636332036719241,0.0,1.0,1.0,0.3618015519866597,0.0,1.0,1.0,0.0658517509900787,0.0,1.0,1.0,10.0,12660.0,976.9540738452184,1098.7364580028973,12417.0,975.6635499903826,1092.3097696605787,12421.0,976.3619789790024,1093.325434149402,38.02434064027463
302764,lmc-obs45526-376,45526,81.97482,-69.99849,15.932577133178713,0.0541082546114921,15.87973976135254,0.0590084977447986,15.718850135803224,0.0532162897288799,15.696,0.0409999999999999,16.102999999999998,0.043,16.03,0.114,16.148,0.087,,,,,,,0.3605970961344624,0.0,1.0,1.0,0.4354818132531917,0.0,1.0,1.0,0.1452913377821271,0.0,1.0,1.0,10.0,12684.0,976.1926237908928,1087.525658411335,12441.0,974.9123470979732,1081.0871309580928,12445.0,975.6263992071008,1082.0947507997944,37.38154906593476
302767,lmc-obs45526-379,45526,81.97554000000001,-69.99365,18.380922317504886,0.2029502987861633,18.2686710357666,0.2163182944059372,18.025293350219727,0.1883784532546997,18.077,0.057,18.264,0.122,18.233,0.074,0.0,0.0,,,,,,,0.5684788438212408,0.0,1.0,1.0,0.63285004392028,0.0,1.0,1.0,0.1284939712643092,0.0,1.0,1.0,0.0,12709.0,975.405262568796,1104.8118143241106,12466.0,974.1090357266144,1098.3926944709085,12470.0,974.800764737526,1099.412270255959,37.85968197345895
