,name,obsid,ra,dec,uvw2_mag,uvw2_mag_err,uvm2_mag,uvm2_mag_err,uvw1_mag,uvw1_mag_err,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Imag,e_Imag,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,uvw2_resid_frac,uvw2_saturated,uvw2_sss,uvw2_edge,uvm2_resid_frac,uvm2_saturated,uvm2_sss,uvm2_edge,uvw1_resid_frac,uvw1_saturated,uvw1_sss,uvw1_edge,mcps_flag,uvw2_key,uvw2_pix_x,uvw2_pix_y,uvm2_key,uvm2_pix_x,uvm2_pix_y,uvw1_key,uvw1_pix_x,uvw1_pix_y,Separation_in_as
67808,smc-obs40427-931,40427,15.23493,-72.61245,16.757637023925778,0.1041881218552589,16.754117965698242,0.1201008558273315,16.779605865478516,0.1067375838756561,17.203,0.039,17.847,0.0279999999999999,18.045,0.036,18.187,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0614119021310917,0.0,1.0,1.0,0.1813656343680302,0.0,1.0,1.0,0.1019899809274369,0.0,1.0,1.0,10.0,8491.0,728.3141179288016,446.2904177334587,8458.0,723.4630641379778,451.8395739163435,8491.0,722.8071038568775,451.3906208521793,32.510579291404575
67835,smc-obs40427-958,40427,15.242040000000005,-72.62989,17.127616882324222,0.1237024292349815,17.299800872802734,0.1692112982273101,17.434127807617188,0.1607147008180618,17.796,0.049,18.562,0.03,18.557,0.047,18.787,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0465786691957724,0.0,1.0,1.0,0.2026119392449947,0.0,1.0,1.0,0.1140619732119665,0.0,1.0,1.0,10.0,8673.0,720.5766287182204,383.7841230755045,8639.0,715.7281731996179,389.3159747202394,8672.0,715.065181953965,388.8937171638798,34.637741198061796
67837,smc-obs40427-960,40427,15.242625,-72.62353,17.049797058105472,0.1190307736396789,17.063583374023438,0.1454562544822693,17.15340232849121,0.1356590390205383,17.547,0.039,18.499,0.033,18.502,0.0409999999999999,18.595,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.1003800222371709,0.0,1.0,1.0,0.1886718817366521,0.0,1.0,1.0,0.1183442336994296,0.0,1.0,1.0,10.0,8687.0,719.9964575630722,406.586535028168,8653.0,715.1450949787288,412.12510420061415,8686.0,714.4866533650332,411.6934966890497,12.809156066841206
67843,smc-obs40427-966,40427,15.243795,-72.62272,16.970247268676758,0.1139496713876724,17.064399719238278,0.1455450654029846,17.273988723754886,0.1470974385738372,17.679000000000006,0.04,18.513,0.039,18.521,0.044,18.615,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.1849510882250342,0.0,1.0,1.0,0.1974517563069785,0.0,1.0,1.0,0.1642566133485704,0.0,1.0,1.0,10.0,8720.0,718.7505014879938,409.4927281229371,8686.0,713.8980465347296,415.031981730208,8719.0,713.2408703947278,414.5992952953391,9.671039760443785
67854,smc-obs40427-977,40427,15.24777,-72.61399999999998,15.48498821258545,0.0609872750937938,15.475455284118652,0.0686462894082069,15.657403945922852,0.0652034431695938,16.195,0.078,17.017,0.024,16.939,0.033,16.963,0.0409999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0547179089018976,0.0,1.0,1.0,0.0671591684613075,0.0,1.0,1.0,0.0603506999983833,0.0,1.0,1.0,10.0,8800.0,714.5577021380498,440.7607029181993,8766.0,709.6994250217018,446.3073667852453,8799.0,709.0503643043504,445.8619628335386,23.35228668896231
67860,smc-obs40427-983,40427,15.24909,-72.62698,17.83302879333496,0.2014647275209427,17.88095474243164,0.2571113407611847,17.692367553710938,0.1946885883808136,17.906,0.055,18.64,0.0289999999999999,18.548,0.2339999999999999,18.675,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.1587781641447898,0.0,1.0,1.0,0.2294406506851167,0.0,1.0,1.0,0.1317811215576842,0.0,1.0,1.0,0.0,8829.0,713.056663240691,394.2306485221536,8795.0,708.2022709306285,399.7649691485883,8828.0,707.5456632439682,399.339230458692,23.402689516170252
67889,smc-obs40427-1012,40427,15.256395,-72.61353000000003,15.74477767944336,0.0660769864916801,15.610519409179688,0.0720175206661224,15.255885124206545,0.0581654123961925,13.880999999999998,0.108,14.023,0.0579999999999999,13.733,0.143,13.628,0.129,13.238,0.026,12.976,0.039,12.821,0.04,0.0579103776641092,0.0,1.0,1.0,0.0796710856763502,0.0,1.0,1.0,0.0504233477565779,0.0,1.0,1.0,10.0,8983.0,705.3279295221573,442.4619091335532,8950.0,700.4643758461359,448.00806797316574,8983.0,699.8209039380823,447.5627702325902,26.333089469526676
67906,smc-obs40427-1029,40427,15.260235000000002,-72.62128,17.70823097229004,0.1880878210067749,17.583236694335938,0.2077327221632004,18.072969436645508,0.2648454904556274,18.181,0.049,19.091,0.063,19.11,0.0579999999999999,19.224,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.129632483571967,0.0,1.0,1.0,0.2933245488270145,0.0,1.0,1.0,0.1061849198681646,0.0,1.0,1.0,10.0,9059.0,701.1699156176057,414.6858114500168,9027.0,696.3064693638781,420.224742361892,9060.0,695.6604876629794,419.7916649618704,12.670656563961717
67926,smc-obs40427-1049,40427,15.266265,-72.61093000000002,17.054231643676758,0.1229594945907592,17.082744598388672,0.148014411330223,17.06673240661621,0.1289941221475601,17.565,0.0409999999999999,18.341,0.031,18.361,0.0409999999999999,18.508,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0643462967397329,0.0,1.0,1.0,0.1059628862033103,0.0,1.0,1.0,0.1022952233443106,0.0,1.0,1.0,10.0,9186.0,694.7768531980405,451.7996187588071,9155.0,689.9069449511386,457.3467586108492,9188.0,689.2710949169165,456.8983712125208,39.19815827393988
67942,smc-obs40427-1065,40427,15.271814999999997,-72.62684,17.979066848754886,0.2307981997728348,17.817466735839844,0.2507277429103851,17.889171600341797,0.2301656752824784,18.508,0.05,18.948,0.081,19.782,0.2289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2471081332900122,0.0,1.0,1.0,0.3509010994351419,0.0,1.0,1.0,0.3088846009001647,0.0,1.0,1.0,0.0,9311.0,688.7493748507185,394.77148827694975,9280.0,683.8802060626753,400.3034824914893,9313.0,683.2379818823335,399.8801713354431,33.74353476886611
67950,smc-obs40427-1073,40427,15.273510000000002,-72.62201,14.980623245239258,0.0539179407060146,14.96840476989746,0.0593984462320804,15.213428497314451,0.057524349540472,15.832,0.125,16.765,0.043,16.855,0.034,17.05,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0522328754570376,0.0,1.0,1.0,0.0728424176096478,0.0,1.0,1.0,0.0714382694005803,0.0,1.0,1.0,10.0,9349.0,686.9613182438452,412.0903742527052,9318.0,682.0900153104387,417.62714362689314,9351.0,681.4518084480718,417.1966202125878,27.17701563236333
67956,smc-obs40427-1079,40427,15.275655,-72.61336999999997,16.527069091796875,0.0912266597151756,16.675422668457028,0.1161004528403282,16.889917373657227,0.1148073300719261,17.423,0.038,18.133,0.025,18.214,0.05,18.42,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0748439036980293,0.0,1.0,1.0,0.1168782100239446,0.0,1.0,1.0,0.0416696106159989,0.0,1.0,1.0,10.0,9402.0,684.7102944608041,443.0677719576986,9370.0,679.835861719807,448.6120020503434,9403.0,679.2042105301672,448.16829666450144,38.625040605055545
67966,smc-obs40427-1089,40427,15.27846,-72.6218,16.87119483947754,0.10982745885849,16.70189094543457,0.1188627481460571,16.96068000793457,0.1198768019676208,17.230999999999998,0.042,18.099,0.144,18.095,0.038,18.221,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.3200493797163739,0.0,1.0,1.0,0.4163319640385938,0.0,1.0,1.0,0.1614385600511531,0.0,1.0,1.0,10.0,9464.0,681.665756867407,412.8505942085637,9432.0,676.791493729207,418.38701174240674,9465.0,676.1564702620798,417.9567038715737,32.287404463813544
67979,smc-obs40427-1102,40427,15.28254,-72.62231,15.862133026123049,0.0686787143349647,15.983353614807127,0.0834996774792671,16.081323623657227,0.0764159187674522,16.652,0.039,17.628,0.04,17.708,0.034,17.858,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0535050883725909,0.0,1.0,1.0,0.1088301165846892,0.0,1.0,1.0,0.0637434652129967,0.0,1.0,1.0,10.0,9552.0,677.2976144516932,411.027946905572,9521.0,672.4210768465445,416.5633982790522,9554.0,671.7882607442123,416.13432766424415,36.91503431412938
70576,smc-obs40427-3699,40427,15.22533,-72.62246,18.5682315826416,0.3403128087520599,,,,,,,,,,,,,,,,,,,0.2374279340829433,0.0,1.0,1.0,,,,,,,,,,8262.0,738.5076787733756,410.3852715751046,,,,,,,26.18228909708693
70606,smc-obs40427-3729,40427,15.25926,-72.61869,17.967159271240234,0.2280923575162888,,,18.257713317871094,0.3070558905601501,18.516,0.07,19.158,0.05,19.159,0.047,19.331,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0879443997078265,0.0,1.0,1.0,,,,,0.0792194476694064,0.0,1.0,1.0,10.0,9038.0,702.2290844113695,423.9691926771018,,,,9039.0,696.7204955129323,429.0735207686963,13.00081198462092
70625,smc-obs40427-3748,40427,15.274965000000002,-72.62223,18.17173767089844,0.2678723633289337,,,18.042341232299805,0.2559944093227386,20.387,0.358,20.227,0.143,19.553,0.1669999999999999,18.508,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.3710663561194602,0.0,1.0,1.0,,,,,0.3884393037303381,0.0,1.0,1.0,10.0,9386.0,685.4033221862943,411.30385315900367,,,,9387.0,679.8937621291084,416.4102181107296,28.87305630979413
70626,smc-obs40427-3749,40427,15.27528,-72.62629,18.11885643005371,0.2568163871765137,,,18.08554458618164,0.2677474915981293,16.91,0.043,15.433,0.076,13.567,0.093,12.316,0.017,11.239,0.021,10.553,0.033,10.322,0.027,0.7216060890209307,0.0,1.0,1.0,,,,,0.7547827839274073,0.0,1.0,1.0,12.0,9392.0,685.0456366762372,396.7485749917064,,,,9393.0,679.5344756440859,401.8570169043337,35.36185632229541
70628,smc-obs40427-3751,40427,15.275940000000002,-72.61946999999998,18.44070053100586,0.3313384652137756,,,,,,,,,,,,,,,,,,,0.2606894737368836,0.0,1.0,1.0,,,,,,,,,,9409.0,684.3740558198657,421.20008651530577,,,,,,,29.4532829598527
70631,smc-obs40427-3754,40427,15.280184999999998,-72.62106999999997,18.11774253845215,0.2570109665393829,,,,,,,,,,,,,,,,,,,0.3537842096347587,0.0,1.0,1.0,,,,,,,,,,9502.0,679.8234354396861,415.4701862878029,,,,,,,33.858026859802216
