,name,obsid,ra,dec,uvw2_mag,uvw2_mag_err,uvm2_mag,uvm2_mag_err,uvw1_mag,uvw1_mag_err,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Imag,e_Imag,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,uvw2_resid_frac,uvw2_saturated,uvw2_sss,uvw2_edge,uvm2_resid_frac,uvm2_saturated,uvm2_sss,uvm2_edge,uvw1_resid_frac,uvw1_saturated,uvw1_sss,uvw1_edge,mcps_flag,uvw2_key,uvw2_pix_x,uvw2_pix_y,uvm2_key,uvm2_pix_x,uvm2_pix_y,uvw1_key,uvw1_pix_x,uvw1_pix_y,Separation_in_as
216579,smc-obs40454-4230,40454,15.992534999999998,-72.27892,18.084630966186523,0.1572722494602203,17.80376625061035,0.1593948602676391,18.024133682250977,0.3364755511283874,18.216,0.083,18.902,0.042,18.887,0.042,19.191,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.048435584127298,0.0,1.0,1.0,0.0029935351890162,0.0,1.0,1.0,0.3626544729776604,0.0,1.0,1.0,10.0,15181.0,762.2837612942917,215.31300595337345,14993.0,759.2035367946544,202.47919418360112,14973.0,759.9521133153336,202.14936778339992,10.45488490712041
216587,smc-obs40454-4238,40454,15.99321,-72.28413,14.660677909851074,0.045121394097805,14.671968460083008,0.0473871901631355,14.907788276672363,0.070282369852066,15.356,0.183,16.359,0.051,16.399,0.032,16.327,0.03,16.472,0.125,15.933,0.174,0.0,9.999,0.1175309049074759,0.0,1.0,1.0,0.1397948993597904,0.0,1.0,1.0,0.267747037533802,0.0,1.0,1.0,10.0,15194.0,761.4944926383411,196.5913476811032,15006.0,758.4117084704857,183.8051534437089,14986.0,759.1694272505969,183.4823343509001,22.36764412311094
216620,smc-obs40454-4271,40454,15.996194999999997,-72.27946,17.097894668579098,0.0848069116473198,17.0458984375,0.0990506559610366,17.268653869628903,0.2024136036634444,17.393,0.052,17.94,0.0279999999999999,17.974,0.14,18.148,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.1605689684381527,0.0,1.0,1.0,0.1848429454068907,0.0,1.0,1.0,0.3874814509044129,0.0,1.0,1.0,10.0,15289.0,758.2787816025543,213.38452916156967,15101.0,755.2004794607672,200.55369106873337,15081.0,755.9526240432208,200.2213104930636,7.190599616640198
216648,smc-obs40454-4299,40454,15.998070000000002,-72.27355,17.107433319091793,0.0846452787518501,17.168693542480472,0.1057620868086814,17.555965423583984,0.2463054656982422,17.459,0.043,18.031,0.026,18.065,0.034,18.144,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0884435394478514,0.0,1.0,1.0,0.099448646902372,0.0,1.0,1.0,0.3736044897793127,0.0,1.0,1.0,10.0,15336.0,756.2861944228129,234.62790010501817,15148.0,753.2123367078567,221.74398947500853,15128.0,753.9558724868509,221.4011467770493,18.39927732885574
216653,smc-obs40454-4304,40454,15.99879,-72.26779,19.11797523498535,0.3492084741592407,18.670988082885746,0.3045644462108612,,,,,,,,,,,,,,,,,0.0053185460768807,0.0,1.0,1.0,0.0492025586367435,0.0,1.0,1.0,,,,,,15355.0,755.553070103815,255.32590569473345,15167.0,752.4828978813035,242.3934378830588,,,,38.786431136769146
216665,smc-obs40454-4316,40454,15.999959999999998,-72.27824,16.823888778686527,0.0742791071534156,16.723770141601562,0.083920381963253,17.549186706542972,0.2429568320512772,17.404,0.051,18.123,0.03,18.216,0.032,18.331,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.2214207560887204,0.0,1.0,1.0,0.2842956447987388,0.0,1.0,1.0,0.5986439888581022,0.0,1.0,1.0,10.0,15386.0,754.1760137688547,217.78088189937145,15197.0,751.1006779412145,204.9371517309901,15177.0,751.8535132559625,204.5995454096733,2.4372361767732915
216680,smc-obs40454-4331,40454,16.001895,-72.28101,18.822587966918945,0.2846825420856476,18.55146026611328,0.2796565294265747,,,,,,,,,,,,,,,,,0.1682370752012744,0.0,1.0,1.0,0.166225123680405,0.0,1.0,1.0,,,,,,15453.0,752.035174752582,207.8324837370261,15264.0,748.9595327741204,195.01287760264697,,,,8.96454243445815
216741,smc-obs40454-4392,40454,16.00872,-72.2787,18.241567611694336,0.1818628907203674,18.063098907470703,0.1935611963272094,,,,,,,,,,,,,,,,,0.1311768178503249,0.0,1.0,1.0,0.1728723170879106,0.0,1.0,1.0,,,,,,15622.0,744.598469995003,216.1547785344412,15433.0,741.5282214867298,203.3108874392583,,,,7.408601605446951
216797,smc-obs40454-4448,40454,16.015064999999996,-72.27662,18.545164108276367,0.2367123514413833,18.52221870422364,0.2752898037433624,,,,,,,,,,,,,,,,,0.2297809909206955,0.0,1.0,1.0,0.3182655613068928,0.0,1.0,1.0,,,,,,15789.0,737.6827727752365,223.64770783298528,15599.0,734.6173962400137,210.782338891182,,,,15.882235266642343
216810,smc-obs40454-4461,40454,16.01604,-72.27453,13.95221996307373,0.0433214418590068,13.947709083557127,0.04441724345088,14.247013092041016,0.0603639706969261,14.995,0.055,15.95,0.065,16.119,0.032,16.365,0.094,16.583,0.135,16.447,0.264,0.0,9.999,0.0902756158519582,0.0,1.0,1.0,0.0602322459099521,0.0,1.0,1.0,0.1070045085072604,0.0,1.0,1.0,10.0,15819.0,736.6353125381811,231.16055924704423,15629.0,733.5715219101861,218.2764787805447,15609.0,734.3296861950669,217.91895450772185,21.061421173505014
216831,smc-obs40454-4482,40454,16.017509999999998,-72.2748,17.658580780029297,0.1238103285431862,17.904653549194336,0.1719391494989395,17.734926223754886,0.2916407883167267,19.119,0.2319999999999999,20.23,0.205,19.961,0.22,20.513,0.341,0.0,0.0,0.0,0.0,0.0,0.0,1.2134497208884136,0.0,1.0,1.0,1.0745647914114909,0.0,1.0,1.0,1.431116949222916,0.0,1.0,1.0,0.0,15864.0,735.0262648721556,230.19446797659,15674.0,731.9632186376898,217.31206548967972,15654.0,732.7228940613112,216.9536228670605,21.652369841750406
216832,smc-obs40454-4483,40454,16.017719999999994,-72.28556,18.22446632385254,0.1806809157133102,18.338891983032227,0.2372885942459106,,,,,,,,,,,,,,,,,0.3581444583531688,0.0,1.0,1.0,0.378111290545797,0.0,1.0,1.0,,,,,,15871.0,734.7029101492949,191.52682259110625,15681.0,731.6350333979018,178.74219816081433,,,,30.651384361977982
216911,smc-obs40454-4562,40454,16.02567,-72.27296,18.56910514831543,0.2507209479808807,18.566207885742188,0.2897393405437469,,,,,,,,,,,,,,,,,1.7034669081229044,0.0,1.0,1.0,1.4915109489053755,0.0,1.0,1.0,,,,,,16107.0,726.1224563331389,236.8278004201133,15917.0,723.0650746842282,223.92599896236865,,,,32.778985197180134
216913,smc-obs40454-4564,40454,16.025805,-72.27458,13.653923988342283,0.0428903102874755,13.631854057312012,0.0436519868671894,13.96346950531006,0.0575358122587204,14.681,0.034,15.687,0.047,15.853,0.032,16.077,0.042,16.236,0.091,16.057000000000002,0.203,0.0,9.999,0.0403791221971941,0.0,1.0,1.0,0.0341091641554887,0.0,1.0,1.0,0.0707125960503201,0.0,1.0,1.0,20.0,16109.0,725.9616550183454,231.0071659747281,15919.0,722.9036453198047,218.1192361717411,15899.0,723.6688671834454,217.7531013107736,29.709432667575246
216957,smc-obs40454-4608,40454,16.031940000000002,-72.27788000000002,18.72476577758789,0.2813200950622558,18.67660903930664,0.3151931464672089,,,,,,,,,,,,,,,,,0.0457968115800394,0.0,1.0,1.0,0.1854426745556975,0.0,1.0,1.0,,,,,,16279.0,719.229861127474,219.16440648645232,16088.0,716.1741784115312,206.30292659276927,,,,32.90616159062344
216968,smc-obs40454-4619,40454,16.032885,-72.27435,18.69469451904297,0.2782900035381317,17.961658477783203,0.1850967407226562,17.802200317382812,0.3177987933158874,19.527,0.239,20.03,0.061,19.984,0.088,19.589,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.5765082654979956,0.0,1.0,1.0,0.6646009504132124,0.0,1.0,1.0,0.8010896118455058,0.0,1.0,1.0,10.0,16313.0,718.2250100558463,231.8512914904512,16122.0,715.1713160783537,218.9584454608201,16102.0,715.9411714082328,218.585726053548,37.04248288686174
216984,smc-obs40454-4635,40454,16.03446,-72.27454,16.211687088012695,0.0602226071059703,16.287542343139652,0.0703203454613685,16.582775115966793,0.1447110772132873,16.922,0.037,17.8,0.051,17.877,0.03,18.161,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.102756619213351,0.0,1.0,1.0,0.1838332258065208,0.0,1.0,1.0,0.2996488340892004,0.0,1.0,1.0,0.0,16351.0,716.5020421587918,231.1723526488263,16160.0,713.4492124337512,218.28051903265012,16140.0,714.2205046351141,217.9066839382727,38.36598133811677
220994,smc-obs40454-8645,40454,15.998055,-72.28329000000002,19.00709724426269,0.3316821455955505,,,,,,,,,,,,,,,,,,,1.4376836484382856,0.0,1.0,1.0,,,,,,,,,,15335.0,756.2091241414845,199.6262215206501,,,,,,,17.703638079378145
221003,smc-obs40454-8654,40454,16.003320000000002,-72.27739,18.79863166809082,0.2769712209701538,,,,,,,,,,,,,,,,,,,0.6989957318527724,0.0,1.0,1.0,,,,,,,,,,15485.0,750.5119662974596,220.84593605380908,,,,,,,4.3230579795613435
221004,smc-obs40454-8655,40454,16.00338,-72.27429000000002,19.00208282470703,0.3251794278621673,,,,,,,,,,,,,,,,,,,0.1744099469373167,0.0,1.0,1.0,,,,,,,,,,15487.0,750.47515344699,231.98563490032743,,,,,,,15.304551190187139
221006,smc-obs40454-8657,40454,16.00449,-72.28485,18.830108642578125,0.2882654964923858,,,,,,,,,,,,,,,,,,,0.0879323132747367,0.0,1.0,1.0,,,,,,,,,,15513.0,749.1634166983772,194.0398474360788,,,,,,,22.95267550835987
